Processed Text,Original Scores,Class
mawkish selfparody play like weird masterpiece theater sketch neither point view compelling reason,-0.1,-1
average bmovie aspiration anything,-0.15,-1
bartlett hero remain reactive cipher open man head heart imaginable reason film make,0.0,0
gibney jarecki want string bastard,0.0,0
plot plaster one hollywood cliche another involve precocious kid get well obnoxious adult,0.1,1
less worrying cover drama frida life time spend explore process turn pain art would make superior movie,0.26666666666666666,1
film suffer many excess,0.5,1
bland fustily tasteful truly prurient,-0.16666666666666666,-1
case would recommend big bad love winger fan miss since forget paris,-0.06666666666666661,-1
even recommend wait dvd skip straight scene,0.2,1
depict sorry sordid human behavior screen laugh clever,-0.008333333333333338,-1
nijinsky say know suffer see film know,0.0,0
cq may one day fondly remember roman coppola brief pretentious period go film actually tell story worth care,0.0,0
thing scary feardotcom filmmaker studio brazen enough attempt pass stinker scary movie,-0.375,-1
story simply putter along look astute observation come blank,0.18333333333333335,1
instead contrive climactic hero death belovedmajor characterwhoshall remainnameless invite genuine spontaneity film evil alien laser gun actually hit something,-0.2125,-1
nt mean much play skewed ever get hold lrb entertain rrb,-0.056249999999999994,-1
actionthrillerdark comedy one repellent thing pop cinematic year already litter celluloid garbage,-0.45,-1
mib ii movie make possible view doze minute make several run concession stand andor restroom feel miss anything,0.0,0
relatively nothing happen,0.0,0
amount arty theorize special effect germanexpressionist accord press note render anything laughable,-0.07142857142857142,-1
blue crush follow formula throw many conflict keep story compelling,0.26666666666666666,1
boyd screenplay lrb cowritten guardian hack nick davies rrb florid turn phrase owe guy ritchie bard avon,0.0,0
spark new inspiration do noticeably less energy imagination,-0.015151515151515152,-1
jackson shamefully stroll mess smug grin inexplicably wear kilt carry bag golf club one shoulder,-0.38749999999999996,-1
move picture move,0.0,0
ruhroh,0.0,0
romethe really wrong ricture,-0.5,-1
salient point simultaneously bury drown smother excess writerdirector roger avary,0.0,0
sure word ever together sentence erotic cannibal movie boring,0.06666666666666665,1
god help we capra cooper rolling grave,0.0,0
hourandahalf inoffensive unmemorable filler,0.0,0
comedy,0.0,0
drama,0.0,0
romance,0.0,0
cartoon,0.0,0
ze movie start funny nothing,0.25,1
film inform educate,0.0,0
yes,0.0,0
move care happen armenia,0.0,0
,0.0,0
ararat go astray,0.0,0
bad sign thriller instantly know whodunit,-0.3499999999999999,-1
customarily jovial air deficit flimflam inventiveness,0.0,0
eight legged freak wo nt join pantheon great monsterscience fiction flick come love,0.65,2
get detail time frame right completely miss emotion,0.19285714285714284,1
exactly fight,0.25,1
ah yes would fight urge doze,0.0,0
kilte jackson unsettling sight indicative outofkilter character ramble aimlessly illconceive action piece,-0.2,-1
contrive awkward fill unintended laugh film show sign someone director get edit room try improve thing make movie go fast,-0.033333333333333326,-1
start tremendous promise introduce intrigue alluring premise fall prey boatload screenwriting cliche sink fast leaky freighter,0.26666666666666666,1
film lapse often sugary sentiment withhold delivery pellmell pyrotechnic punchy style promise,0.0,0
question determine well schmaltz manufacture assess quality manipulative engineering,0.0,0
average well afraid,-0.375,-1
movie bad almost worth see bad,-0.36666666666666653,-1
crisply make movie mildly amusing,0.425,1
movie feel like nonstop cry attention attempt kind satisfy entertainment,0.6,2
overall pretty mediocre family film,-0.08333333333333333,-1
love may air onscreen certainly nt feel,0.35714285714285715,1
addition overcook hamfisted direction actor reach back row dialogue sound like horrible poetry,-0.19999999999999998,-1
definition critic come term ambitious failure,-0.033333333333333354,-1
de palma spend hour set fancy table serve kraft macaroni cheese,0.0,0
movie end outtake character forget line utter uhhh well writing movie,0.0,0
worthy gong,0.3333333333333333,1
certainly naturalistic australian counterpart amari film fall short building drama lilia journey,0.13333333333333333,1
find movie divide dysfunctional family portray,0.0,0
soulsearche deliberateness film although leaven nicely dry absurdist wit eventually become heavy plot,-0.13333333333333333,-1
movie nt add anything fresh myth,0.3,1
inept bigscreen remake avenger wild wild west,0.1,1
come across relic bygone era convolution feel silly rather plausible,0.0,0
move odd plot direction descend messagemongering moralism good quality obscure,0.26666666666666666,1
sincere work would well diary documentary,0.25,1
one experience mr haneke sadistic tendency toward audience one leave sour taste one mouth little else,-0.16875,-1
oop really do time,0.2,1
chirpy songbird britney spear pop mindless drivel,-0.2,-1
loathsome movie really make absolutely sense,0.2,1
chiller resolutely without chill,0.0,0
we respond strongly storytelle computergenerate effect new star war installment nt escape rut dig last one,0.18989898989898987,1
director mostly play straight turn ley fable listless climb social ladder,0.24444444444444444,1
bad operative word bad company nt mean good way,-0.25312499999999993,-1
though frida easy swallow julie taymor preposterous titus eye candy lack considerable brio,0.26666666666666666,1
drumline mere suggestion albeit visually compelling one fully realize story,-0.1,-1
whole movie simply lazy exercise bad filmmake ask suspend disbelief intelligence well,-0.24999999999999992,-1
film afford we intriguing glimpse insight glean lifetime spiritual inquiry ram dass fierce grace nt organize particular insight,0.15555555555555556,1
billy crystal robert de niro sleepwalk vulgarity sequel refuse,0.0,0
loud boring watching like trap bad rock concert,-0.5333333333333333,-2
merely lrb literally rrb toss around sex toy offer halfhearte paean empowerment repeatedly undercut brutality joke woman expense,-0.5,-1
want movie time trip version far smoother ride,0.1,1
traffic kind prechewe racial clich already corporate standupcomedy mill,0.3,1
story forgive little thin filmmake clumsy rush,-0.29583333333333334,-1
grow decidedly flimsy many outsize character logically porous action set piece,0.2833333333333333,1
wish windtalker faith dramatic potential true story,-0.027777777777777773,-1
would well fiction concoct still could room war scene,0.0,0
aggressive selfglorification manipulative whitewash,0.0,0
stay credit see devastating comic impersonation dustin hoffman revelatory,-0.375,-1
none character plotline fleshedout enough build interest,0.0,0
social expos skin heart right place much hang soap opera,0.17301587301587298,1
whole film sneaky feel director try dupe viewer take important simply movie ugly look hollywood product,-0.024999999999999967,-1
bit thematic meat bone queen damn origin anne rice novel dictate generally movie emphasize style character substance,0.02500000000000001,1
way tolerate insipid brutally clueless film might large dose painkiller,-0.33035714285714285,-1
one certainly wellmeane also simpleminded contrive,0.21428571428571427,1
coppola make film intoxicate atmosphere little else,-0.1875,-1
bad baffling getgo,-0.6999999999999998,-2
series immaculately compose shot patch adam quietly freak make much movie,0.1,1
time learn hard way complex international terrorism collateral damage paint absurdly simplistic picture,-0.2729166666666667,-1
impulse produce project commendable result uneven,-0.2,-1
wellacte movie simply nt gel,0.0,0
like day old coke,0.1,1
taste fizz,0.0,0
excuse follow delightful wellcrafte family film computergenerate cold fish,0.11666666666666665,1
crime story love story unusual,0.35,1
nt fit well together neither well tell,0.4,1
sitcomishly predictable cloy attempt poignant,-0.1,-1
mildly engage central romance hospital sickly entertainment well minddestroye cinematic pollution bad,-0.21619047619047618,-1
jaglom offer nonetoooriginal premise everyone involve moviemake con artist liar,0.0,0
outside burger desire make kind film really unclear project undertake,0.26666666666666666,1
scare,0.0,0
prospect beck next project,0.0,0
let see haunt house haunt ship next ghost blimp,0.0,0
fragile framework upon hang broad mildly fleshedout character seem conjured minute prior film,0.09895833333333333,1
time plot grind increasingly incoherent fashion might wish watch make time go fast rather way around,-1.3877787807814457e-17,-1
since lee sentimentalist film worshipful random e,-0.5,-1
true hollywood story,0.35,1
wes craven presence feel craven nightmare elm street hill eye sad schlock merchant deadly friend,-0.35,-1
